Date,AUDUSD=X,CL=F,EEM,EFA,EURUSD=X,GBPUSD=X,GC=F,IWM,QQQ,SPY,USDJPY=X,VNQ,ZB=F
2019-05-15,0.6939143538475037,62.02000045776367,35.08034133911133,52.34102249145508,1.1204482316970825,1.2906556129455566,1296.300048828125,141.05154418945312,175.32366943359375,256.79193115234375,109.6709976196289,67.21197509765625,149.875
2019-05-16,0.6927126049995422,62.869998931884766,34.91017150878906,52.76182174682617,1.1207244396209717,1.2847524881362915,1285.0,141.93064880371094,177.08560180664062,259.17022705078125,109.4749984741211,67.48023986816406,149.4375
2019-05-17,0.6893223524093628,62.7599983215332,34.280548095703125,52.413848876953125,1.1173559427261353,1.2797706127166748,1274.5,139.95277404785156,175.27577209472656,257.49468994140625,109.87100219726562,67.34992218017578,149.6875
2019-05-20,0.690321683883667,63.099998474121094,34.135902404785156,52.20344924926758,1.1165324449539185,1.2731555700302124,1276.0999755859375,138.98214721679688,172.31683349609375,255.79205322265625,110.16000366210938,66.37641143798828,149.375
2019-05-21,0.6920607089996338,62.9900016784668,34.56983947753906,52.55141830444336,1.1168566942214966,1.2729123830795288,1272.0,140.85011291503906,174.11712646484375,258.0982360839844,110.06999969482422,66.94367980957031,149.1875
2019-05-22,0.6920607089996338,61.41999816894531,34.3996696472168,52.34102249145508,1.1168566942214966,1.2729123830795288,1273.5999755859375,139.6688690185547,173.3414306640625,257.30548095703125,110.06999969482422,67.1429672241211,149.71875
2019-05-23,0.6877579092979431,57.90999984741211,33.95722579956055,51.863563537597656,1.1155484914779663,1.2664159536361694,1284.800048828125,136.79364013671875,170.68896484375,254.16156005859375,110.22100067138672,67.29627990722656,151.4375
2019-05-24,0.689959704875946,58.630001068115234,33.991268157958984,52.42193603515625,1.1184556484222412,1.2664639949798584,1283.0,138.07559204101562,170.6027374267578,254.7381134033203,109.55799865722656,67.50323486328125,150.96875
2019-05-27,0.6932889819145203,58.630001068115234,33.991268157958984,52.42193603515625,1.1209630966186523,1.2724751234054565,1283.0,138.07559204101562,170.6027374267578,254.7381134033203,109.4010009765625,67.50323486328125,150.96875
2019-05-28,0.6919936537742615,59.13999938964844,34.110382080078125,51.912132263183594,1.1193821430206299,1.2682307958602905,1276.5,136.97674560546875,169.96119689941406,252.36883544921875,109.50900268554688,66.83634185791016,152.03125
2019-05-29,0.6926167011260986,58.810001373291016,34.33159255981445,51.58034133911133,1.1170687675476074,1.2659670114517212,1280.5999755859375,135.83216857910156,168.56312561035156,250.67526245117188,109.34600067138672,65.94712829589844,152.75
2019-05-30,0.691840410232544,56.59000015258789,34.5187873840332,51.774559020996094,1.1137346029281616,1.2629451751708984,1287.0999755859375,135.45672607421875,169.271728515625,251.36001586914062,109.54199981689453,66.22310638427734,153.0625
2019-05-31,0.6906077861785889,53.5,34.637901306152344,51.30521011352539,1.1131147146224976,1.2609704732894897,1305.800048828125,133.56130981445312,166.57139587402344,247.97286987304688,109.35700225830078,66.60638427734375,154.375
2019-06-03,0.6929622888565063,53.25,34.95271682739258,51.6046257019043,1.1174057722091675,1.2639508247375488,1322.699951171875,134.02828979492188,162.90382385253906,247.34222412109375,108.21199798583984,66.76734924316406,155.25
2019-06-04,0.6972042322158813,53.47999954223633,35.0292854309082,52.19536209106445,1.124631643295288,1.2664159536361694,1323.4000244140625,137.498779296875,167.49058532714844,252.71121215820312,108.0270004272461,66.4683837890625,154.34375
2019-06-05,0.6991393566131592,51.68000030517578,34.748512268066406,52.179176330566406,1.1254037618637085,1.2702767848968506,1328.300048828125,137.5261993408203,168.73556518554688,254.9002685546875,108.25399780273438,67.85588073730469,154.0625
2019-06-06,0.6971070170402527,52.59000015258789,34.765525817871094,52.38957595825195,1.1229015588760376,1.2688584327697754,1337.5999755859375,137.16908264160156,170.07606506347656,256.55767822265625,108.3280029296875,67.98619079589844,154.1875
2019-06-07,0.6975446939468384,53.9900016784668,35.03779602050781,53.053138732910156,1.1276500225067139,1.269841194152832,1341.199951171875,138.13970947265625,173.360595703125,259.125244140625,108.4540023803711,68.23916625976562,155.1875
2019-06-10,0.6995893716812134,53.2599983215332,35.403663635253906,53.19880294799805,1.1320157051086426,1.2722970247268677,1324.699951171875,138.9546356201172,175.38113403320312,260.31427001953125,108.4489974975586,68.01683807373047,154.125
